seq,time_server,time_ist,event,symbol,tf,trade_id,direction,exit_mode,ist_session,flip_from,entry_price,init_sl,cur_sl,sl_distance,sl_factor,tp_unit,tp1,tp2,tp3,tp4,tp5,lots_initial,lots_event,lots_remaining,event_price,r_target,r_realized,profit,ema9,ema21,ema50,ema9_prev,ema21_prev,ema21_50_gap_atr,atr,adx,rsi,rsi_m5,macd_main,macd_signal,macd_hist,vwap,close,volume,vol_avg,bull_pct,bear_pct,spread_pts,qfilter_on,qf_flags,mfe_r,mae_r,balance,equity,note
4395,2026.07.21 21:18:00,2026.07.21 23:48:00,SKIP,XAUUSD,M3,809,FLAT,NA,EVENING,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4070.79,4070.45,4070.78,4070.04,4070.11,-0.195,1.67,33.77,60.93,51.91,-0.10,-0.99,0.90,4051.59,4073.80,653,519,100.0,0.0,11,1,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=0;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,22842.57,22842.57,outside the entry window
4396,2026.07.21 23:42:00,2026.07.22 02:12:00,SKIP,XAUUSD,M3,809,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4082.99,4083.22,4081.46,4083.46,4083.44,1.049,1.68,22.21,42.96,50.64,0.11,0.53,-0.43,4053.62,4081.10,289,479,28.6,42.9,40,1,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=0;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,22842.57,22842.57,outside the entry window
4397,2026.07.22 01:00:00,2026.07.22 03:30:00,DAY_SUMMARY,XAUUSD,M3,809,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,-2.40,4079.40,4081.08,4080.80,4079.85,4081.43,0.172,1.61,44.09,35.48,36.79,-1.29,-0.41,-0.88,4053.71,4077.60,93,339,14.3,71.4,9,1,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=0;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,22842.57,22842.57,2026.07.21 trades=1 W=0 L=1 gross_profit=0.00 gross_loss=2.40 net=-2.40 PF=0.00
4398,2026.07.22 01:30:00,2026.07.22 04:00:00,ENTRY,XAUUSD,M3,811,BUY,FULLTGT,DAY,0,4082.85,4079.19,4079.19,3.66,1.00,3.66,4086.51,4090.18,4093.84,4097.51,4101.17,0.31,0.31,0.31,4082.85,0.00,0.00,0.00,4080.98,4080.84,4080.69,4080.54,4080.65,0.079,1.83,28.53,58.14,57.73,-0.15,-0.85,0.70,4080.02,4082.73,400,391,100.0,0.0,12,1,CROSS=EMA9>EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,22841.48,22837.76,KZ=ASIA; KZR=London H @ 4084.07 81 bars ago (high taken); DAY 12AM-4PM IST session: stop x1.00 of usual; no partials; full size to TP5; SL steps BE->TP1->TP2->TP3
4399,2026.07.22 01:53:03,2026.07.22 04:23:03,EXIT_SL,XAUUSD,M3,811,BUY,FULLTGT,DAY,0,4082.85,4079.19,4079.19,3.66,1.00,3.66,4086.51,4090.18,4093.84,4097.51,4101.17,0.31,0.31,0.00,4078.97,0.00,-1.06,-122.46,4082.54,4081.98,4081.33,4082.97,4082.10,0.376,1.75,31.03,45.65,49.72,0.46,0.31,0.15,4081.37,4080.79,448,411,28.6,71.4,5,1,CROSS=EMA9>EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.59,-0.98,22720.11,22720.11,stopped at the initial SL (x1.00 of usual)
4400,2026.07.22 02:00:00,2026.07.22 04:30:00,SKIP,XAUUSD,M3,811,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4081.50,4081.59,4081.22,4081.75,4081.69,0.209,1.76,31.95,45.78,47.58,0.01,0.39,-0.39,4081.22,4080.51,351,442,0.0,85.7,5,1,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=0;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,22720.11,22720.11,quality filter
4401,2026.07.22 02:24:00,2026.07.22 04:54:00,SKIP,XAUUSD,M3,811,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4081.57,4081.51,4081.26,4081.40,4081.44,0.163,1.52,27.80,54.08,54.96,0.03,-0.07,0.10,4081.20,4082.26,168,359,85.7,0.0,12,1,CROSS=EMA9>EMA21;TREND=1;STRUCT=1;VOL=0;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,22720.11,22720.11,already positioned that way
4402,2026.07.22 02:36:00,2026.07.22 05:06:00,SKIP,XAUUSD,M3,811,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4081.38,4081.45,4081.28,4081.57,4081.53,0.144,1.21,22.33,45.19,47.66,-0.05,-0.03,-0.02,4081.23,4080.64,220,317,0.0,71.4,6,1,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=0;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,22720.11,22720.11,quality filter
4403,2026.07.22 03:09:00,2026.07.22 05:39:00,SKIP,XAUUSD,M3,811,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4082.21,4081.69,4081.41,4080.96,4081.14,0.115,2.42,18.50,69.83,56.11,0.34,-0.10,0.43,4081.53,4087.21,1904,522,85.7,0.0,7,1,CROSS=EMA9>EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,22720.11,22720.11,already positioned that way
4404,2026.07.22 07:00:00,2026.07.22 09:30:00,SKIP,XAUUSD,M3,811,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4132.74,4132.81,4126.47,4133.18,4132.99,2.760,2.30,36.22,47.42,56.96,1.07,2.57,-1.50,4110.99,4130.96,611,905,28.6,57.1,5,1,CROSS=EMA9>EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,22720.11,22720.11,outside the killzone window
4405,2026.07.22 08:39:00,2026.07.22 11:09:00,SKIP,XAUUSD,M3,811,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4127.76,4127.49,4127.04,4126.56,4126.99,0.159,2.84,27.23,63.23,51.74,-0.11,-0.75,0.65,4113.71,4132.54,1497,801,100.0,0.0,10,1,CROSS=EMA9>EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,22720.11,22720.11,already positioned that way
4406,2026.07.22 09:27:00,2026.07.22 11:57:00,ENTRY,XAUUSD,M3,813,SELL,FULLTGT,DAY,0,4117.18,4123.65,4123.65,6.47,1.00,6.47,4110.71,4104.24,4097.77,4091.29,4084.82,0.17,0.17,0.17,4117.18,0.00,0.00,0.00,4127.37,4128.75,4128.35,4129.92,4129.91,0.125,3.24,30.07,27.25,42.95,-0.76,0.74,-1.50,4115.67,4117.17,1883,1245,14.3,85.7,11,1,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,22719.51,22717.64,KZ=LONDON; KZR=London H @ 4084.07 240 bars ago (high taken); DAY 12AM-4PM IST session: stop x1.00 of usual; no partials; full size to TP5; SL steps BE->TP1->TP2->TP3
4407,2026.07.22 10:46:21,2026.07.22 13:16:21,SL_MOVE,XAUUSD,M3,813,SELL,FULLTGT,DAY,0,4117.18,4123.65,4117.18,6.47,1.00,6.47,4110.71,4104.24,4097.77,4091.29,4084.82,0.17,0.00,0.17,4117.18,1.00,0.00,0.00,4115.84,4117.51,4120.82,4116.70,4118.03,-1.188,2.79,26.03,33.22,35.36,-1.94,-1.74,-0.20,4115.86,4112.37,1081,1004,14.3,85.7,11,1,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.99,-0.92,22719.51,22832.05,stop to breakeven
4408,2026.07.22 10:46:21,2026.07.22 13:16:21,TP1_REACHED,XAUUSD,M3,813,SELL,FULLTGT,DAY,0,4117.18,4123.65,4117.18,6.47,1.00,6.47,4110.71,4104.24,4097.77,4091.29,4084.82,0.17,0.00,0.17,4110.71,1.00,1.00,0.00,4115.84,4117.51,4120.82,4116.70,4118.03,-1.188,2.79,26.03,33.22,35.36,-1.94,-1.74,-0.20,4115.86,4112.37,1081,1004,14.3,85.7,11,1,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.99,-0.92,22719.51,22832.05,full target: no partial booked
4409,2026.07.22 11:21:54,2026.07.22 13:51:54,EXIT_BE,XAUUSD,M3,813,SELL,FULLTGT,DAY,0,4117.18,4123.65,4117.18,6.47,1.00,6.47,4110.71,4104.24,4097.77,4091.29,4084.82,0.17,0.17,0.00,4117.19,0.00,-0.00,-1.37,4114.30,4114.90,4118.00,4113.92,4114.81,-0.979,3.17,15.26,50.79,44.88,-1.14,-1.87,0.73,4115.68,4115.84,941,1039,42.9,28.6,10,1,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,1.22,-0.92,22718.74,22718.74,stopped at breakeven
4410,2026.07.22 11:30:00,2026.07.22 14:00:00,SKIP,XAUUSD,M3,813,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4115.71,4115.47,4117.91,4115.26,4115.26,-0.886,2.76,20.75,54.45,49.86,-0.36,-1.28,0.92,4115.70,4117.51,1121,1067,71.4,14.3,8,1,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,22718.74,22718.74,outside the entry window
4411,2026.07.22 11:51:00,2026.07.22 14:21:00,SKIP,XAUUSD,M3,813,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4115.53,4115.64,4117.44,4115.80,4115.76,-0.814,2.21,26.10,45.21,44.52,-0.26,-0.14,-0.12,4115.72,4114.45,764,983,0.0,85.7,5,1,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,22718.74,22718.74,outside the entry window
4412,2026.07.22 11:54:00,2026.07.22 14:24:00,SKIP,XAUUSD,M3,813,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4115.93,4115.82,4117.44,4115.53,4115.64,-0.724,2.25,22.70,54.59,44.52,-0.08,-0.08,-0.00,4115.73,4117.53,931,978,42.9,28.6,9,1,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,22718.74,22718.74,outside the entry window
4413,2026.07.22 12:45:00,2026.07.22 15:15:00,SKIP,XAUUSD,M3,813,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4117.94,4118.18,4118.26,4118.42,4118.39,-0.030,2.67,32.66,43.26,45.37,0.08,0.86,-0.78,4115.95,4116.05,838,866,14.3,71.4,7,1,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,22718.74,22718.74,outside the entry window
